"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S840","2020-02-28 21:00:00","22.000","263.000","1.100","21.700","0.960","1017.400","","0.500","-99.000","-99.000","-99.000","25.900","","19.400",""
"C0H9A0","2020-02-28 21:00:00","1595.000","259.000","1.200","11.900","0.960","849.200","","0.000","-99.000","-99.000","-99.000","21.700","","10.800",""
"C0Z300","2020-02-28 21:00:00","182.000","2.000","0.300","21.700","0.990","998.600","","0.000","-99.000","-99.000","-99.000","25.700","","15.800",""
"C0G730","2020-02-28 21:00:00","27.000","0.000","0.000","19.100","0.960","1015.000","","0.000","-99.000","-99.000","-99.000","23.800","","17.500",""
"C0V730","2020-02-28 21:00:00","33.000","359.000","0.700","24.300","0.640","1014.000","","0.000","-99.000","-99.000","-99.000","27.900","","20.100",""
"C0SA00","2020-02-28 21:00:00","466.000","309.000","0.400","18.700","0.990","965.300","","0.000","-99.000","-99.000","-99.000","24.700","","15.800",""
"C0S900","2020-02-28 21:00:00","27.000","101.000","3.300","23.700","0.810","1015.700","","0.000","-99.000","-99.000","-99.000","25.600","","22.600",""
"C0C480","2020-02-28 21:00:00","105.000","0.000","0.000","19.100","0.840","1005.200","","0.000","-99.000","-99.000","-99.000","24.800","","18.700",""
"C0V720","2020-02-28 21:00:00","15.000","43.000","0.500","25.100","0.640","1015.600","","0.000","-99.000","-99.000","-99.000","27.800","","21.300",""
"C0UA60","2020-02-28 21:00:00","566.000","298.000","0.500","17.700","0.990","953.900","","12.500","-99.000","-99.000","-99.000","20.300","","15.300",""
"C0A980","2020-02-28 21:00:00","11.000","0.000","0.000","18.400","0.920","1017.100","","0.000","-99.000","-99.000","-99.000","26.300","","18.200",""
"C0C670","2020-02-28 21:00:00","250.000","170.000","0.900","18.200","0.880","988.900","","0.000","-99.000","-99.000","-99.000","23.400","","17.000",""
"C0K550","2020-02-28 21:00:00","15.000","4.000","0.400","20.000","0.880","1016.000","","0.000","-99.000","-99.000","-99.000","24.600","","17.600",""
"C0R350","2020-02-28 21:00:00","35.000","96.000","4.100","24.500","0.830","1013.500","","0.500","-99.000","-99.000","-99.000","27.000","","21.900",""
"C0T9F0","2020-02-28 21:00:00","251.000","0.000","0.200","20.000","0.950","989.700","","1.500","-99.000","-99.000","-99.000","26.100","","16.900",""
"C0D390","2020-02-28 21:00:00","146.000","0.000","0.000","17.600","0.940","999.100","","0.000","-99.000","-99.000","-99.000","25.000","","16.700",""
"C0E430","2020-02-28 21:00:00","258.000","181.000","1.500","16.300","0.890","991.600","","0.000","-99.000","-99.000","-99.000","21.600","","13.700",""
"C0O990","2020-02-28 21:00:00","18.000","0.000","0.100","21.900","0.900","1014.900","","0.000","-99.000","-99.000","-99.000","28.100","","17.500",""
"CM0010","2020-02-28 21:00:00","68.000","170.000","0.300","18.800","0.850","1010.200","","0.000","-99.000","-99.000","-99.000","25.600","","18.700",""
"C0K500","2020-02-28 21:00:00","12.000","25.000","1.100","19.800","0.960","1014.900","","0.000","-99.000","-99.000","-99.000","24.400","","17.400",""
"C0X260","2020-02-28 21:00:00","39.000","348.000","2.400","20.400","0.920","1013.100","","0.000","-99.000","-99.000","-99.000","26.600","","17.700",""
"C0ACA0","2020-02-28 21:00:00","25.000","0.000","0.000","19.600","0.880","1013.700","","0.000","-99.000","-99.000","-99.000","25.500","","19.000",""
"C0X180","2020-02-28 21:00:00","62.000","5.000","0.800","21.500","0.990","1009.600","","0.000","-99.000","-99.000","-99.000","27.000","","17.600",""
"C0F930","2020-02-28 21:00:00","100.000","114.000","0.700","18.600","1.000","1005.100","","0.000","-99.000","-99.000","-99.000","22.400","","17.300",""
"C0I010","2020-02-28 21:00:00","1562.000","42.000","0.300","13.000","0.850","851.800","","0.000","-99.000","-99.000","-99.000","21.100","","12.200",""
"C0R190","2020-02-28 21:00:00","32.000","0.000","0.200","23.600","0.860","1012.900","","0.000","-99.000","-99.000","-99.000","28.200","","20.100",""
"C0E420","2020-02-28 21:00:00","19.000","0.000","0.000","17.200","0.930","1013.300","","0.000","-99.000","-99.000","-99.000","21.600","","17.200",""
"C0W160","2020-02-28 21:00:00","49.000","46.000","2.600","15.500","0.930","1009.200","","0.000","-99.000","-99.000","-99.000","17.600","","13.300",""
"C0I460","2020-02-28 21:00:00","110.000","30.000","0.700","21.300","0.820","1004.800","","0.000","-99.000","-99.000","-99.000","26.600","","18.200",""
"C0A9F0","2020-02-28 21:00:00","35.000","86.000","0.700","20.200","0.880","1014.000","","0.000","-99.000","-99.000","-99.000","26.800","","19.600",""
"C0F9A0","2020-02-28 21:00:00","425.000","0.000","0.200","19.600","0.880","968.900","","0.000","-99.000","-99.000","-99.000","24.800","","16.700",""
"C0O950","2020-02-28 21:00:00","4.000","347.000","0.400","21.100","0.870","1016.100","","0.000","-99.000","-99.000","-99.000","26.000","","17.900",""
"C0M760","2020-02-28 21:00:00","40.000","353.000","1.000","20.800","0.860","1012.900","","0.000","-99.000","-99.000","-99.000","25.600","","18.100",""
"C0AH70","2020-02-28 21:00:00","34.000","57.000","0.600","21.100","0.730","1014.000","","0.000","-99.000","-99.000","-99.000","26.100","","19.500",""
"C0V250","2020-02-28 21:00:00","298.000","113.000","0.700","19.900","0.870","982.600","","0.000","-99.000","-99.000","-99.000","29.800","","18.400",""
"C0U980","2020-02-28 21:00:00","573.000","100.000","0.400","17.100","1.000","954.300","","11.000","-99.000","-99.000","-99.000","19.200","","15.900",""
"C0S740","2020-02-28 21:00:00","289.000","182.000","1.500","21.100","0.900","986.600","","0.000","-99.000","-99.000","-99.000","26.000","","14.400",""
"C0A940","2020-02-28 21:00:00","49.000","0.000","0.000","16.700","0.990","1012.200","","1.500","-99.000","-99.000","-99.000","23.200","","16.700",""
"C0A920","2020-02-28 21:00:00","196.000","216.000","0.500","16.000","0.990","993.700","","4.500","-99.000","-99.000","-99.000","21.800","","15.500",""
"C0T870","2020-02-28 21:00:00","135.000","0.000","0.000","19.200","0.990","1002.700","","1.500","-99.000","-99.000","-99.000","25.200","","13.900",""
"C0O930","2020-02-28 21:00:00","69.000","0.000","0.000","21.000","0.970","1010.200","","0.000","-99.000","-99.000","-99.000","29.700","","17.300",""
"C0AI40","2020-02-28 21:00:00","37.000","0.000","0.000","19.900","0.810","1013.600","","0.000","-99.000","-99.000","-99.000","25.000","","19.700",""
"C0C460","2020-02-28 21:00:00","482.000","0.000","0.000","16.100","0.910","963.700","","0.000","-99.000","-99.000","-99.000","24.500","","13.500",""
"C0E520","2020-02-28 21:00:00","320.000","0.000","0.100","16.900","1.000","982.100","","0.000","-99.000","-99.000","-99.000","25.700","","14.900",""
"C0T9D0","2020-02-28 21:00:00","7.000","0.000","0.000","20.800","0.970","1018.500","","1.000","-99.000","-99.000","-99.000","25.700","","17.800",""
"C0I390","2020-02-28 21:00:00","1184.000","61.000","0.500","14.900","0.840","889.800","","0.000","-99.000","-99.000","-99.000","22.400","","10.900",""
"C0B020","2020-02-28 21:00:00","86.000","91.000","1.900","17.000","0.990","1006.100","","0.000","-99.000","-99.000","-99.000","25.900","","16.600",""
"CM0170","2020-02-28 21:00:00","106.000","0.000","0.200","19.300","0.990","1006.200","","0.000","-99.000","-99.000","-99.000","24.500","","16.200",""
"C0F860","2020-02-28 21:00:00","2215.000","143.000","0.400","8.600","0.990","783.800","","0.000","-99.000","-99.000","-99.000","17.100","","5.500",""
"C0U890","2020-02-28 21:00:00","116.000","229.000","0.600","20.400","0.990","1005.900","","0.000","-99.000","-99.000","-99.000","22.800","","17.000",""
"C0G800","2020-02-28 21:00:00","15.000","0.000","0.000","19.700","0.990","1015.300","","0.000","-99.000","-99.000","-99.000","24.300","","17.900",""
"C0F850","2020-02-28 21:00:00","379.000","114.000","0.300","18.500","0.880","973.800","","0.000","-99.000","-99.000","-99.000","24.900","","15.300",""
"C0AH50","2020-02-28 21:00:00","275.000","120.000","1.300","18.600","0.920","985.600","","0.000","-99.000","-99.000","-99.000","23.100","","16.900",""
"C0Z160","2020-02-28 21:00:00","124.000","313.000","0.300","21.300","0.900","1005.100","","0.000","-99.000","-99.000","-99.000","26.100","","15.700",""
"C0R540","2020-02-28 21:00:00","17.000","109.000","1.000","24.200","0.800","1015.000","","0.000","-99.000","-99.000","-99.000","26.800","","20.100",""
"C0K480","2020-02-28 21:00:00","56.000","6.000","0.800","19.900","0.990","1010.700","","0.000","-99.000","-99.000","-99.000","24.500","","17.700",""
"C0H890","2020-02-28 21:00:00","440.000","0.000","0.000","19.400","0.860","966.700","","0.000","-99.000","-99.000","-99.000","25.900","","14.700",""
"C0S770","2020-02-28 21:00:00","375.000","0.000","0.000","19.500","1.000","975.600","","7.500","-99.000","-99.000","-99.000","24.300","","16.700",""
"C0X230","2020-02-28 21:00:00","29.000","349.000","2.700","19.700","0.890","1015.200","","0.000","-99.000","-99.000","-99.000","25.500","","17.200",""
"C0B010","2020-02-28 21:00:00","38.000","0.000","0.000","18.200","0.990","1010.900","","1.000","-99.000","-99.000","-99.000","26.200","","18.200",""
"C0R490","2020-02-28 21:00:00","49.000","0.000","0.000","23.200","0.720","1011.000","","0.000","-99.000","-99.000","-99.000","28.300","","19.900",""
"C0V440","2020-02-28 21:00:00","27.000","313.000","1.600","23.300","0.610","1013.600","","0.000","-99.000","-99.000","-99.000","28.400","","19.500",""
"C0SA40","2020-02-28 21:00:00","200.000","0.000","0.000","19.700","0.930","996.000","","0.000","-99.000","-99.000","-99.000","27.100","","14.700",""
"C0Z280","2020-02-28 21:00:00","224.000","0.000","0.000","20.500","0.990","994.000","","0.000","-99.000","-99.000","-99.000","25.800","","16.300",""
"C0Z070","2020-02-28 21:00:00","247.000","0.000","0.000","20.200","0.990","989.800","","0.000","-99.000","-99.000","-99.000","27.500","","16.300",""
"CM0180","2020-02-28 21:00:00","313.000","0.000","0.200","21.700","0.760","982.300","","0.000","-99.000","-99.000","-99.000","28.700","","17.100",""
"C0T9N0","2020-02-28 21:00:00","261.000","181.000","1.100","21.300","0.880","988.900","","0.000","-99.000","-99.000","-99.000","27.500","","15.200",""
"C0K470","2020-02-28 21:00:00","97.000","112.000","0.900","18.200","0.990","1006.000","","0.000","-99.000","-99.000","-99.000","25.300","","16.400",""
"C0R720","2020-02-28 21:00:00","214.000","69.000","0.700","21.200","0.930","993.600","","0.000","-99.000","-99.000","-99.000","24.400","","19.800",""
"C0V650","2020-02-28 21:00:00","28.000","349.000","3.000","23.700","0.690","1015.900","","0.000","-99.000","-99.000","-99.000","26.300","","19.100",""
"C0H9C0","2020-02-28 21:00:00","3402.000","249.000","0.900","5.200","0.080","678.100","","0.000","-99.000","-99.000","-99.000","10.400","","1.100",""
"C0U780","2020-02-28 21:00:00","15.000","243.000","0.500","21.300","0.990","1016.800","","6.500","-99.000","-99.000","-99.000","24.500","","17.700",""
"C0U760","2020-02-28 21:00:00","22.000","0.000","0.000","19.700","0.990","1017.100","","14.500","-99.000","-99.000","-99.000","24.100","","18.100",""
"C0X290","2020-02-28 21:00:00","10.000","23.000","3.600","21.300","0.860","1016.100","","0.000","-99.000","-99.000","-99.000","23.100","","19.000",""
"C0K330","2020-02-28 21:00:00","38.000","9.000","0.500","20.000","0.960","1012.700","","0.000","-99.000","-99.000","-99.000","26.100","","17.600",""
"C0M660","2020-02-28 21:00:00","40.000","12.000","1.600","20.200","0.900","1013.300","","0.000","-99.000","-99.000","-99.000","24.400","","17.700",""
"C0D580","2020-02-28 21:00:00","120.000","0.000","0.000","16.400","0.960","1003.600","","0.000","-99.000","-99.000","-99.000","21.800","","16.300",""
"C0R640","2020-02-28 21:00:00","21.000","52.000","1.600","24.700","0.700","1015.700","","0.000","-99.000","-99.000","-99.000","26.200","","20.800",""
"C0E810","2020-02-28 21:00:00","53.000","0.000","0.000","16.600","0.990","1011.700","","0.000","-99.000","-99.000","-99.000","23.000","","16.600",""
"C0G830","2020-02-28 21:00:00","27.000","355.000","0.300","19.800","0.980","1012.700","","0.000","-99.000","-99.000","-99.000","24.400","","17.900",""
"C0A550","2020-02-28 21:00:00","422.000","0.000","0.000","16.800","1.000","970.300","","7.500","-99.000","-99.000","-99.000","21.800","","16.600",""
"C0G750","2020-02-28 21:00:00","31.000","8.000","0.800","19.700","0.880","1014.700","","0.000","-99.000","-99.000","-99.000","24.500","","17.800",""
"C0Z270","2020-02-28 21:00:00","343.000","0.000","0.000","19.500","0.990","979.700","","4.000","-99.000","-99.000","-99.000","22.700","","16.600",""
"C0UA30","2020-02-28 21:00:00","1397.000","0.000","0.200","13.000","1.000","864.900","","2.000","-99.000","-99.000","-99.000","18.300","","10.500",""
"C0I080","2020-02-28 21:00:00","536.000","0.000","0.000","18.000","0.870","959.400","","0.000","-99.000","-99.000","-99.000","25.400","","14.300",""
"C0UA00","2020-02-28 21:00:00","392.000","0.000","0.000","19.000","0.920","974.600","","0.000","-99.000","-99.000","-99.000","26.300","","13.600",""
"C0AD40","2020-02-28 21:00:00","32.000","0.000","0.000","18.500","0.910","1013.800","","0.000","-99.000","-99.000","-99.000","25.700","","17.800",""
"C0G900","2020-02-28 21:00:00","20.000","60.000","1.000","20.600","0.900","1013.700","","0.000","-99.000","-99.000","-99.000","23.200","","18.900",""
"C0S660","2020-02-28 21:00:00","794.000","0.000","0.200","17.500","0.950","931.500","","0.000","-99.000","-99.000","-99.000","22.400","","12.600",""
"C0M640","2020-02-28 21:00:00","155.000","0.000","0.000","20.500","0.830","999.200","","0.000","-99.000","-99.000","-99.000","25.500","","17.400",""
"C0R660","2020-02-28 21:00:00","20.000","165.000","1.100","24.000","0.790","1015.800","","0.000","-99.000","-99.000","-99.000","25.700","","19.900",""
"C0UA10","2020-02-28 21:00:00","1711.000","320.000","0.700","9.900","1.000","835.800","","0.500","-99.000","-99.000","-99.000","17.700","","7.800",""
"C0V770","2020-02-28 21:00:00","26.000","349.000","0.700","23.400","0.650","1014.000","","0.000","-99.000","-99.000","-99.000","27.700","","19.200",""
"C0E730","2020-02-28 21:00:00","26.000","149.000","0.600","18.700","0.900","1013.000","","0.000","-99.000","-99.000","-99.000","21.700","","17.900",""
"C0V810","2020-02-28 21:00:00","32.000","312.000","1.700","23.600","-99.000","1012.500","","0.000","-99.000","-99.000","-99.000","24.900","","19.800",""
"C0A9C0","2020-02-28 21:00:00","35.000","0.000","0.000","19.700","0.880","1013.900","","0.000","-99.000","-99.000","-99.000","25.700","","19.700",""
"C0X310","2020-02-28 21:00:00","9.000","352.000","2.900","21.600","0.840","1017.100","","0.000","-99.000","-99.000","-99.000","23.600","","18.800",""
"C0K280","2020-02-28 21:00:00","23.000","44.000","1.000","19.100","0.940","1016.900","","0.000","-99.000","-99.000","-99.000","25.700","","16.900",""
"C0M650","2020-02-28 21:00:00","20.000","356.000","0.900","19.900","0.900","1015.500","","0.000","-99.000","-99.000","-99.000","24.900","","17.600",""
"C0S910","2020-02-28 21:00:00","212.000","91.000","2.800","22.100","0.990","995.200","","0.000","-99.000","-99.000","-99.000","25.300","","21.100",""
"C0D570","2020-02-28 21:00:00","15.000","0.000","0.000","16.600","1.000","1015.800","","0.000","-99.000","-99.000","-99.000","22.600","","16.200",""
"C0M710","2020-02-28 21:00:00","15.000","25.000","0.500","20.100","0.870","1015.900","","0.000","-99.000","-99.000","-99.000","23.100","","18.400",""
"C0V490","2020-02-28 21:00:00","20.000","350.000","2.100","24.100","0.610","1015.100","","0.000","-99.000","-99.000","-99.000","26.900","","20.600",""
"C0E870","2020-02-28 21:00:00","34.000","99.000","0.900","18.200","0.990","1015.200","","0.000","-99.000","-99.000","-99.000","22.200","","18.100",""
"C0M800","2020-02-28 21:00:00","440.000","0.000","0.000","19.600","0.830","967.700","","0.000","-99.000","-99.000","-99.000","26.000","","15.800",""
"C0A570","2020-02-28 21:00:00","360.000","109.000","0.900","17.400","0.980","977.400","","0.000","-99.000","-99.000","-99.000","24.200","","16.100",""
"C0S790","2020-02-28 21:00:00","236.000","352.000","0.400","20.300","0.870","992.900","","0.000","-99.000","-99.000","-99.000","27.800","","17.800",""
"C0D590","2020-02-28 21:00:00","143.000","132.000","0.900","18.000","0.960","1002.000","","0.000","-99.000","-99.000","-99.000","21.400","","17.100",""
"C0U990","2020-02-28 21:00:00","31.000","266.000","1.200","20.000","0.940","1015.300","","2.500","-99.000","-99.000","-99.000","23.500","","18.100",""
"C0M700","2020-02-28 21:00:00","150.000","0.000","0.000","19.400","0.940","1000.800","","0.000","-99.000","-99.000","-99.000","26.200","","16.900",""
"C0A970","2020-02-28 21:00:00","96.000","182.000","1.800","18.400","0.990","1007.700","","10.000","-99.000","-99.000","-99.000","21.500","","17.200",""
"CM0110","2020-02-28 21:00:00","7.000","104.000","0.600","19.900","0.820","1016.700","","-99.000","-99.000","-99.000","-99.000","23.300","","18.600",""
"C0S940","2020-02-28 21:00:00","150.000","44.000","1.300","20.700","0.970","1000.900","","3.500","-99.000","-99.000","-99.000","27.900","","19.000",""
"C0X250","2020-02-28 21:00:00","33.000","14.000","0.300","20.800","0.900","1013.400","","0.000","-99.000","-99.000","-99.000","26.200","","18.100",""
"C0K520","2020-02-28 21:00:00","10.000","41.000","1.300","20.000","0.890","1015.300","","0.000","-99.000","-99.000","-99.000","23.700","","17.600",""
